sentence,episode,emotion,emotion_score
so everything i do is right!,2,joy,0.9025489091873169
"isn't that right, you guys?!",2,surprise,0.5633955597877502
"yes, sir!\nyou're absolutely correct!",2,joy,0.835487425327301
the kid's death can wait for now.,2,neutral,0.5127962231636047
"observe! this is the symbol of my authority,",2,anger,0.5415926575660706
which took many years to finally complete!,2,surprise,0.31945207715034485
"now, stand it up!",2,anger,0.9725887179374695
display my greatness\nat the top of this base!,2,joy,0.906511664390564
that's weird.\nthere's no one here...,2,disgust,0.5822223424911499
i gotta find that stupid son\nand get zoro's sword back.,2,anger,0.9478660821914673
pull! pull!,2,joy,0.8692131042480469
"you, there!",2,surprise,0.6997904777526855
"you bumped it, didn't you?!",2,anger,0.5405871868133545
i heard something up there...,2,neutral,0.8158444166183472
"i-i'm sorry, sir! i was careless!",2,anger,0.42716822028160095
i told you to think\nof this statue as me!,2,joy,0.5820723176002502
the slightest scratch or speck\nof dirt is treachery against me!,2,fear,0.5067002177238464
i'll just check it out!,2,joy,0.7842440009117126
gum-gum...,2,disgust,0.46438324451446533
...rocket!,2,surprise,0.5175075531005859
now you pay!,2,anger,0.6663037538528442
i jumped too far!,2,joy,0.8903573751449585
--what is that?!\n--it flew up from below!,2,surprise,0.9734073877334595
i stopped!,2,anger,0.9029055833816528
sorry...,2,sadness,0.8053467273712158
seize him!\ni'm going to kill him!,2,anger,0.7542582154273987
"yes, sir! right away!",2,joy,0.8149087429046631
dad! that's him!\nhe's the guy who hit me!,2,anger,0.7592523694038391
oh! it's you!,2,surprise,0.8873491287231445
i've been looking for you!,2,joy,0.9431501030921936
come with me!\nthere's something i want you to give back!,2,anger,0.987818717956543
--let me go!\n--helmeppo-sama!,2,anger,0.5863550901412964
after him! don't let him escape!,2,anger,0.8609315752983093
captain! there's someone\nin the crucifixion yard!,2,surprise,0.9264383316040039
what?!,2,surprise,0.9884170889854431
it's one traitor after the other...,2,neutral,0.6891024708747864
after him! after him!,2,anger,0.6800474524497986
hurry!,2,neutral,0.5635177493095398
someone just had to interrupt...,2,neutral,0.9202335476875305
where is zoro's sword?!,2,surprise,0.7015513777732849
i'll tell you! i'll tell you!\njust stop dragging me!,2,anger,0.9585182666778564
alright! talk!,2,joy,0.8717222213745117
in my room...\nwe just passed it...,2,neutral,0.9748548865318298
what? why didn't you say so?\nnow we gotta go back.,2,surprise,0.5951821208000183
--freeze!\n--let helmeppo-sama go!,2,joy,0.8838075399398804
no.,2,neutral,0.8493560552597046
"go ahead and shoot, if you dare!",2,anger,0.6778042316436768
no! don't!,2,anger,0.7370176315307617
"please escape, zoro-san!",2,fear,0.4961438775062561
"you'll be killed for doing that, you know!",2,anger,0.898489773273468
i can't stand to watch\nthe navy like this anymore.,2,sadness,0.7676916122436523
i want to be\nan honorable marine!,2,joy,0.9827454686164856
stop! i can't escape!\ni only got ten days until--,2,anger,0.5636845231056213
you're going to be\nexecuted tomorrow!,2,joy,0.7847806215286255
what?!,2,surprise,0.9884170889854431
helmeppo never once\nintended to honor your agreement!,2,anger,0.9770538210868835
so luffy-san got angry and punched him!,2,anger,0.8875550627708435
he did?,2,surprise,0.8886651396751404
the navy is after luffy-san now.,2,neutral,0.9828040599822998
i won't ask you to be a pirate.,2,anger,0.7194902300834656
"but please, help luffy-san!",2,fear,0.6783910989761353
luffy-san is the only\none who can save you.,2,neutral,0.4570019543170929
and i think you're also the only\none who can save luffy-san now.,2,sadness,0.6528213620185852
end of the line!,2,anger,0.3726123869419098
"for the crime of treachery against me,",2,anger,0.7393220067024231
i'll now execute you two where you stand!,2,joy,0.7084751725196838
this the room?!,2,surprise,0.9881871342658997
bingo!,2,joy,0.6449167728424072
but there are three here!,2,surprise,0.9339485168457031
hey! which sword is zoro's?,2,surprise,0.5865191221237183
"oh, he passed out.",2,neutral,0.7828006744384766
coby!,2,joy,0.855311930179596
this is some interesting\nstuff you guys've pulled!,2,joy,0.7568500638008118
were you two and that straw hat\nkid plannin' a coup or something?!,2,surprise,0.7175451517105103
i've always fought alone.,2,sadness,0.8383508920669556
unlike arrogant bastards like\nyou who use soldiers as cronies!,2,anger,0.9030902981758118
roronoa zoro...,2,neutral,0.9789183735847473
don't you dare underestimate me!,2,fear,0.5951641798019409
"you may be strong,",2,neutral,0.9524098634719849
"but before my authority,\nyou're as good as scum!",2,disgust,0.7032042741775513
aim!,2,anger,0.3576905131340027
i...,2,neutral,0.9690743684768677
...can't afford to die here!,2,joy,0.5043864846229553
"you're still as weak as ever, zoro!",2,neutral,0.6261204481124878
gum-gum...,2,disgust,0.46438324451446533
...rocket!,2,surprise,0.5175075531005859
fire!,2,anger,0.799872636795044
--what are you--?!\n--luffy-san!,2,surprise,0.9534396529197693
straw hat?!,2,surprise,0.9897434115409851
that doesn't work!,2,anger,0.8303267955780029
i told you i was strong!,2,joy,0.9597424864768982
w-who the hell are you?!,2,surprise,0.9522972106933594
i'm monkey d. luffy!,2,joy,0.9592185616493225
the man who's gonna\nbe king of the pirates!,2,joy,0.6596583724021912
"""to be continued""",2,neutral,0.9869259595870972
"when i was little, i had\na vision of a treasure map",2,neutral,0.5508575439453125
and i always searched\nfor that miraculous place,2,joy,0.6174859404563904
before someone else could\nbeat me to it,2,anger,0.7448309063911438
if the world is going to change,2,fear,0.34924790263175964
before i can even attain my dream,2,neutral,0.312864750623703
then take me to the time\nwhen i knew nothing,2,neutral,0.7025604844093323
so that my memories won't fade,2,neutral,0.8490092754364014
i'm gonna be the world's greatest swordsman!,2,joy,0.9853581190109253
great! why not be a great swordsman pirate?!,2,joy,0.6508703827857971
don't talk like it's so easy!,2,anger,0.9433965086936951
the soldiers have started to go berserk!,2,anger,0.4317967891693115
probably 'cause we're\nenemies of the navy now!,2,neutral,0.47270265221595764
here! i'll untie your ropes!,2,joy,0.9137910008430481
i gotta hurry! there has to be a\nmap to the grand line in this base!,2,neutral,0.942618727684021
huh? the ropes are tighter now.,2,neutral,0.8245387077331543
hey!,2,joy,0.674192488193512
w-what?!\nthe king of the pirates?!,3,surprise,0.9233761429786682
do you even know\nwhat that means?!,3,anger,0.6550711393356323
king of the pirates\nis king of the pirates!,3,joy,0.33422210812568665
are there any other meanings?,3,neutral,0.9735124707221985
"i was shocked, too!",3,surprise,0.9914352297782898
but luffy-san is serious!\nthat's how he is!,3,joy,0.5988554358482361
he intends to become the king of the pirates,3,neutral,0.9149694442749023
and obtain this world's\nultimate treasure... the one piece!,3,joy,0.5639287233352661
here's your treasure!,3,joy,0.6811596751213074
"which is yours?\ni couldn't tell, so i brought three of 'em.",3,neutral,0.9737499952316284
all three are mine.,3,neutral,0.9860644340515137
i use the three-sword style.,3,neutral,0.9391801953315735
"you'll take 'em, right?",3,neutral,0.9456324577331543
"if we fight together now, you'll\nbe a government-defying villain!",3,anger,0.8402134776115417
"would you prefer that, or\nbeing killed by the navy like this?",3,anger,0.6175541281700134
"what are you, the devil's son?!",3,disgust,0.49558186531066895
"well, whatever.",3,neutral,0.7684051990509033
"i'll be your pirate,\nif i'm just gonna die here instead!",3,anger,0.7393361926078796
hurray! so you'll join my crew?!,3,joy,0.635067343711853
alright! woo-hoo!\nthis is great! alright!,3,joy,0.9869622588157654
okay! now untie these\nstupid ropes already!,3,joy,0.7872036099433899
what... is he?,3,surprise,0.7152536511421204
he flung the bullets back!,3,anger,0.7734963297843933
"he's no ordinary human,\nthat straw hat...",3,neutral,0.9670794010162354
must've eaten one of\nthose rumored devil fruits!,3,surprise,0.642333447933197
--a devil fruit?!\n--the hidden treasures of the sea?!,3,surprise,0.8786381483078003
the devil fruits...,3,neutral,0.7847702503204346
whoever eats one is said to\ngain seemingly unworldly abilities.,3,neutral,0.966080904006958
the power to breathe fire...,3,neutral,0.6062650084495544
the power to cause tsunamis...,3,neutral,0.7225346565246582
"there are all sorts of rumors,",3,neutral,0.9347840547561646
"but there are many types, and\nalmost nothing is known about them.",3,neutral,0.946016252040863
it's said the secrets to\nthem lie in the grand line...,3,neutral,0.9422696232795715
but there's no question\nstraw hat just displayed a devil power!,3,anger,0.45737332105636597
hurry! hurry!,3,neutral,0.7508160471916199
damn! these knots are tight!,3,anger,0.7944057583808899
hey! quit wastin' time!,3,anger,0.5050844550132751
"no matter who they are,",3,neutral,0.9666932225227356
everyone who opposes me gets executed!,3,anger,0.933853268623352
"if guns won't work,\nthen chop them to death!",3,anger,0.9040330052375793
"huh, that's weird! it got tighter instead!",3,disgust,0.7883160710334778
give me a damn sword!,3,anger,0.9725702404975891
luffy-san!,3,joy,0.7881070971488953
roronoa zoro!,3,joy,0.6729260683059692
so cool!,3,joy,0.9840437769889832
move and you're dead.,3,neutral,0.9617732167243958
too scary!,3,fear,0.916022002696991
i'll be a pirate. i promise you that.,3,neutral,0.9305446743965149
"i'm officially a criminal,\nnow that i've fought the navy.",3,anger,0.6982437372207642
but i'll tell you this right now.,3,neutral,0.9771873354911804
i'm only going to fulfill my ambition!,3,anger,0.9124545454978943
ambition?,3,neutral,0.8646058440208435
to be the world's greatest swordsman!,3,joy,0.8310750126838684
"if i wind up having to give that up,",3,sadness,0.6506605744361877
you'd better accept\nresponsibility and apologize to me!,3,sadness,0.8526878356933594
the world's greatest swordsman?\nthat sounds great!,3,joy,0.9749873876571655
the king of the pirates would\nneed no less than that on his crew!,3,anger,0.5105212926864624
you sure talk big.,3,neutral,0.9516314268112183
"at this point, whether it's as\na criminal or whatever else,",3,neutral,0.8796859979629517
i will spread my name throughout the world!,3,joy,0.9668234586715698
what're you standing around for?!\nslaughter them this instant!,3,surprise,0.49458378553390503
"duck, zoro!",3,joy,0.8156576752662659
gum-gum whip!,3,anger,0.5142394304275513
y-you did it! incredible!,3,joy,0.9620625376701355
what the hell are you?,3,surprise,0.9207209944725037
i ate the gum-gum fruit.,3,neutral,0.6227101683616638
gum-gum fruit?,3,surprise,0.7525590658187866
a rubber person!,3,surprise,0.9451688528060913
so he does have devil fruit powers!,3,neutral,0.4663194715976715
captain! we don't stand\na chance against them!,3,anger,0.9133092164993286
these guys are crazy!,3,surprise,0.9210523962974548
we can't even handle zoro by himself!,3,anger,0.7543380260467529
this is a direct order!,3,anger,0.8938372135162354
everyone who spouted weakness just now...,3,neutral,0.7012770771980286
must now shoot themselves in the head!,3,anger,0.9418943524360657
i have no need for weakling soldiers!,3,anger,0.6506218910217285
these troops are mental!,3,surprise,0.7092424631118774
luffy-san!,3,joy,0.7881070971488953
crush this navy!,3,anger,0.8277073502540588
"rankless, low-status bums have\nno right whatsoever to defy me!",3,anger,0.9840100407600403
"i am navy captain\n""axe-hand"" morgan!",3,joy,0.5170996189117432
i'm luffy! nice to meetcha!,3,joy,0.983647882938385
die!,3,joy,0.7054145932197571
t-the captain!,3,surprise,0.4117582440376282
r-runt...,3,neutral,0.9895200729370117
die!,3,joy,0.7054145932197571
no thanks!,3,anger,0.7059360146522522
c-captain morgan is...,3,neutral,0.9893625378608704
being trounced completely...,3,neutral,0.4739961624145508
and you call yourself a navy?!,3,surprise,0.9595942497253418
you've destroyed coby's dream!,3,anger,0.9270422458648682
"hold it, straw hat!\ncheck this out!",3,joy,0.46683892607688904
i said hold it! are you stupid?!,3,anger,0.9417654275894165
pay attention!\ni have a hostage here!,3,anger,0.9258182048797607
helmeppo-sama!,3,joy,0.7221775650978088
hey.,3,neutral,0.9896140694618225
"if you value this guy's life, don't move!",3,anger,0.9703434109687805
one move and i'll shoot!,3,joy,0.9092718362808228
luffy-san! i don't\nwant to get in your way!,3,anger,0.9681258201599121
even if it means dying!,3,joy,0.4491097629070282
"yeah, i know!",3,joy,0.7760885953903198
"give it up, stupid son!",3,anger,0.9557016491889954
coby really is ready to die!,3,joy,0.8348601460456848
don't move!,3,anger,0.5221374034881592
i told you not to move!\ni-i'll shoot!,3,joy,0.8417558670043945
behind you!,3,surprise,0.6082414984703064
gum-gum...,3,disgust,0.46438324451446533
"i am navy captain\n""axe-hand"" morgan!",3,joy,0.5170996189117432
"--dad! kill him, quick!\n--...pistol!",3,anger,0.6790013313293457
nice!,3,joy,0.9731214046478271
zoro.,3,neutral,0.9848096966743469
"my pleasure, captain.",3,neutral,0.8852342367172241
captain morgan's been beaten!,3,anger,0.6658968329429626
--unbelievable!\n--these guys are insane!,3,disgust,0.4351463317871094
"if anyone else still wants\nto catch us, come forward!",3,anger,0.45257529616355896
--hurray!\n--we're free!,3,joy,0.9434959292411804
--yahoo!\n--morgan's reign is over!,3,anger,0.6795816421508789
hurray for the navy!,3,joy,0.8007681965827942
huh? everyone's happy\ntheir captain's been beaten...,3,joy,0.9364019632339478
everyone was just afraid of morgan!,3,neutral,0.3857363760471344
"what's wrong, zoro-san?!\nare you hurt?!",3,anger,0.3725428879261017
i'm... hungry...,3,neutral,0.8145175576210022
sorry!,3,sadness,0.6588943600654602
just endure it for a while!,3,anger,0.6098222732543945
"doesn't seem to be in here, either...",3,neutral,0.8357951045036316
yes! a chart of the grand line!,3,joy,0.7094946503639221
i knew they had one!,3,joy,0.5401255488395691
"""i've flashily taken the map! buggy""",3,sadness,0.4199232757091522
"""i've flashily taken the map! buggy""\nt-this isn't a chart!\nwhat is this mark?!",3,surprise,0.6245500445365906
t-this isn't a chart!\nwhat is this mark?!,3,surprise,0.9201595783233643
captain buggy...,3,neutral,0.984565258026123
the man known as buggy the immortal...,3,neutral,0.9558692574501038
i'm stuffed!,3,joy,0.9181785583496094
"i was definitely at my rope's end,",3,neutral,0.9270297884941101
having not eaten for three weeks!,3,anger,0.5580776333808899
huh? you're finished already?,3,surprise,0.9792384505271912
